timestamp,action,position,velocity
1727831019.524717,0.0,-0.5328885,7.018987e-05
1727831019.558296,0.0,-0.53274864,0.00013985357
1727831019.5920165,0.0,-0.53254014,0.00020846893
1727831019.6251347,0.0,-0.53226465,0.00027552113
1727831019.6582692,0.0,-0.5319241,0.00034050786
1727831019.6917284,0.0,-0.5315212,0.0004029415
1727831019.7257462,0.0,-0.53105885,0.0004623541
1727831019.7602122,0.0,-0.5305405,0.0005183
1727831019.7931259,0.0,-0.52997017,0.00057035935
1727831019.8273852,0.0,-0.529352,0.0006181419
1727831019.8611548,0.0,-0.5286907,0.000661289
1727831019.8939118,0.0,-0.52799124,0.0006994769
1727831019.9279716,0.0,-0.5272588,0.00073241943
1727831019.961994,0.0,-0.526499,0.0007598692
1727831019.9957695,0.0,-0.5257174,0.0007816204
1727831020.0291278,0.0,-0.52491987,0.0007975098
1727831020.0627873,0.0,-0.52411246,0.00080741796
1727831020.097085,0.0,-0.5233012,0.0008112706
1727831020.1311004,0.0,-0.5224922,0.0008090387
1727831020.1639209,0.0,-0.52169144,0.00080073916
1727831020.199764,0.0,-0.520905,0.0007864342
1727831020.2299035,0.0,-0.5201388,0.0007662313
1727831020.2640224,0.0,-0.5193985,0.00074028195
1727831020.296892,0.0,-0.51868975,0.0007087808
1727831020.3384528,0.0,-0.51801777,0.00067196443
1727831020.3641624,0.0,-0.5173877,0.0006301088
1727831020.3967595,0.0,-0.51680416,0.00058352837
1727831020.4301283,0.0,-0.5162716,0.0005325723
1727831020.4634273,0.0,-0.515794,0.00047762282
1727831020.4963608,0.0,-0.5153749,0.0004190922
1727831020.529912,0.0,-0.51501745,0.00035741937
1727831020.5640242,0.0,-0.5147244,0.00029306652
1727831020.5975585,0.0,-0.5144979,0.00022651636
1727831020.6302702,0.0,-0.5143396,0.0001582681
1727831020.663803,0.0,-0.5142508,8.88334e-05
1727831020.697897,0.0,-0.5142321,1.8732888e-05
1727831020.731721,0.0,-0.5142836,-5.150794e-05
1727831020.7648354,0.0,-0.51440495,-0.00012136268
1727831020.798995,0.0,-0.51459527,-0.00019030762
1727831020.833268,0.0,-0.5148531,-0.0002578257
1727831020.8658588,0.0,-0.51517653,-0.0003234106
1727831020.901233,0.0,-0.51556313,-0.0003865707
1727831020.9341927,0.071441650390625,-0.5159028,-0.00033966973
1727831020.9677832,0.46826171875,-0.5155978,0.0003050083
1727831021.0020707,0.83331298828125,-0.5141028,0.0014949763
1727831021.0351858,0.999969482421875,-0.5111791,0.0029237205
1727831021.068395,0.999969482421875,-0.5068485,0.0043305485
1727831021.1010368,0.999969482421875,-0.5011436,0.0057049287
1727831021.1351194,0.999969482421875,-0.49410698,0.007036596
1727831021.1678693,0.999969482421875,-0.48579133,0.00831565
1727831021.2014132,0.999969482421875,-0.47625867,0.009532656
1727831021.2347205,0.999969482421875,-0.46557993,0.010678751
1727831021.26784,0.999969482421875,-0.45383418,0.011745758
1727831021.30127,0.999969482421875,-0.4411079,0.012726289
1727831021.3348067,0.999969482421875,-0.42749405,0.013613857
1727831021.3698878,0.999969482421875,-0.4130911,0.014402971
1727831021.4034786,0.999969482421875,-0.39800188,0.015089216
1727831021.43675,0.999969482421875,-0.38233256,0.015669325
1727831021.4703834,0.999969482421875,-0.36619136,0.016141215
1727831021.5036714,0.999969482421875,-0.34968737,0.016504003
1727831021.5381696,0.999969482421875,-0.33292937,0.016757997
1727831021.5720787,0.999969482421875,-0.31602472,0.016904647
1727831021.606435,0.999969482421875,-0.29907826,0.01694648
1727831021.6396976,0.999969482421875,-0.28219125,0.016887
1727831021.6732585,0.999969482421875,-0.26546067,0.016730571
1727831021.7074158,0.999969482421875,-0.24897839,0.016482282
1727831021.7408566,0.999969482421875,-0.23283058,0.0161478
1727831021.7747357,0.999969482421875,-0.21709736,0.015733222
1727831021.8085206,0.999969482421875,-0.20185244,0.015244923
1727831021.8417776,0.999969482421875,-0.18716303,0.014689415
1727831021.875878,0.87298583984375,-0.17328028,0.013882736
1727831021.9100006,0.603179931640625,-0.16066252,0.01261776
1727831021.9440916,0.388885498046875,-0.14967662,0.0109859
1727831021.9783397,0.301605224609375,-0.14049049,0.009186136
1727831022.011925,0.071441650390625,-0.1334784,0.007012078
1727831022.045821,0.0,-0.12876855,0.0047098496
1727831022.0789826,0.0,-0.12637447,0.0023940813
1727831022.1129282,0.0,-0.12630285,7.160776e-05
1727831022.1467457,0.0,-0.12855391,-0.0022510646
1727831022.1809938,0.0,-0.13312136,-0.0045674387
1727831022.2150362,0.0,-0.13999207,-0.00687071
1727831022.2488933,0.0,-0.14914553,-0.009153456
1727831022.282597,0.0,-0.16055289,-0.011407354
1727831022.3163004,0.0,-0.17417581,-0.013622924
1727831022.349887,0.0,-0.18996514,-0.015789324
1727831022.3833761,0.0,-0.20785937,-0.017894218
1727831022.4162014,0.0,-0.22778307,-0.019923704
1727831022.449931,0.0,-0.24964543,-0.02186236
1727831022.4844403,0.0,-0.27333882,-0.023693394
1727831022.518064,0.0,-0.29873773,-0.025398917
1727831022.5517473,0.0,-0.32569808,-0.026960347
1727831022.5867016,0.0,-0.354057,-0.02835893
1727831022.619942,0.0,-0.38363338,-0.029576372
1727831022.6537251,0.0,-0.41422892,-0.030595537
1727831022.6869788,0.0,-0.4456301,-0.031401172
1727831022.7211218,0.0,-0.47761074,-0.03198062
1727831022.7544065,0.0,-0.5099352,-0.032324437
1727831022.7875164,0.0,-0.5423621,-0.032426886
1727831022.8199353,0.0,-0.5746483,-0.032286234
1727831022.8533854,0.0,-0.6065532,-0.031904858
1727831022.8867745,0.0,-0.6378423,-0.0312891
1727831022.9212599,0.0,-0.6682913,-0.03044895
1727831022.9543839,0.0,-0.69768876,-0.029397517
1727831022.9877546,0.0,-0.72583914,-0.028150396
1727831023.0221753,0.0,-0.7525641,-0.026724955
1727831023.0559402,0.0,-0.7777037,-0.025139606
1727831023.089786,0.0,-0.8011168,-0.023413112
1727831023.1232052,0.0,-0.82268083,-0.02156398
1727831023.1560957,0.0,-0.84229076,-0.01960995
1727831023.1900978,0.0,-0.8598584,-0.017567614
1727831023.222891,0.0,-0.87531054,-0.01545216
1727831023.2564714,0.0,-0.8885878,-0.013277242
1727831023.2887466,0.0,-0.8996427,-0.011054959
1727831023.322213,0.0,-0.9084386,-0.008795925
1727831023.3563776,0.0,-0.91494805,-0.0065094233
1727831023.389772,0.0,-0.91915166,-0.0042036176
1727831023.4237015,0.0,-0.9210375,-0.0018858127
1727831023.457946,0.0,-0.92060024,0.0004372555
